mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6790315628051757,0.01843300305038724,0.023120880126953125,0.0030066753017198517,True,,20,sqrt,2,2,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8098111569350988,0.8209307382842231,0.8312094523576529,0.8441484542060818,0.817858906935526,0.8247917417437165,0.011859669424355677,58
2.20032320022583,0.12308871479507119,0.06327996253967286,0.0030864390706679436,True,,20,sqrt,2,2,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.810849432023732,0.825439454894712,0.8350186655068681,0.8538400202964735,0.8313914635209344,0.831307807248544,0.01396037799209243,22
0.6843759059906006,0.01784368252081208,0.02563633918762207,0.0022646190642356644,True,,20,sqrt,2,5,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8088886477100066,0.8201188793447138,0.8360552354028488,0.8500308071472582,0.8286239358456576,0.828743501090097,0.013965847318906405,37
2.0513628482818604,0.09041049840944307,0.060489225387573245,0.004688491542184168,True,,20,sqrt,2,5,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.814655234787642,0.8245152404769671,0.8320213112971622,0.8450726686238266,0.8197039253857106,0.8271936761142618,0.010615529463538796,46
0.640880823135376,0.03191945297203363,0.025534868240356445,0.0023659757078371827,True,,20,log2,1,2,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8049670790825556,0.8223297452067704,0.825102388460005,0.8383784567431409,0.8186579306737949,0.8218871200332533,0.010763024707504034,67
2.1599248886108398,0.2199094338934577,0.07713603973388672,0.00901033312938439,True,,20,log2,1,2,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8087728818464656,0.825439454894712,0.8262513138342213,0.844036098727846,0.8232704767992562,0.8255540452205002,0.011215237360229011,57
0.6387260437011719,0.05236095415653508,0.0277252197265625,0.002509261673193125,True,,20,log2,1,5,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8009297445915635,0.8099778913413794,0.8184081765793194,0.8391903156826501,0.8109074004125868,0.8158827057214998,0.012906077851065128,85
1.9118794918060302,0.07629183363665394,0.07036690711975098,0.010071649473185158,True,,20,log2,1,5,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8048513132190145,0.8166721032220652,0.8300605269834367,0.844960313145591,0.8119533951245024,0.8216995303389218,0.014248472737954857,68
0.6608476638793945,0.054658941506532936,0.028280973434448242,0.004183230214280346,True,,20,log2,2,2,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8078503726213733,0.8148236743865753,0.8312094523576529,0.8393026711608857,0.8098614057006712,0.8206095152454317,0.012438539131214454,75
1.8454751014709472,0.11424072043440923,0.07259140014648438,0.011058678359387418,True,,20,log2,2,2,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8125786846103755,0.8168968141785364,0.829023957087456,0.844960313145591,0.8147209227997791,0.8236361383643477,0.012090623335953416,62
0.5797815322875977,0.03679459751910293,0.024593210220336913,0.0017680407880568036,True,,20,log2,2,5,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8001230012300122,0.8180457395527527,0.8241781740422601,0.8381537457866696,0.8115829386640323,0.8184167198551453,0.01268260919416977,80
1.7265043258666992,0.12953032054876149,0.06976990699768067,0.016713067089542403,True,,20,log2,2,5,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.7971239418276536,0.8217425972237324,0.8307600304447103,0.8382661012649053,0.8157669175116948,0.8207319176545391,0.014078493266449145,74
0.8295362949371338,0.040996920544626905,0.03055272102355957,0.006222231513957344,True,,,sqrt,1,2,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8099269227986398,0.8196694574317713,0.8367547388641223,0.847957667355297,0.8267789173954732,0.8282175407690607,0.013207894765231274,40
3.188720369338989,0.3572760575580096,0.10051403045654297,0.033030738976602705,True,,,sqrt,1,2,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8126944504739165,0.8255518103729478,0.837791308760103,0.8480700228335327,0.8285004503588342,0.8305216085598669,0.01189442663128646,27
1.0894915103912353,0.11861234572695088,0.045862579345703126,0.020046985387449385,True,,,sqrt,1,5,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.814655234787642,0.8210430937624588,0.8351310209851038,0.8519915914609837,0.8303454688090188,0.8306332819610415,0.01283557227858568,26
3.197675895690918,0.5254250382684409,0.08901939392089844,0.04557508736428363,True,,,sqrt,1,5,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8078503726213733,0.8150483853430467,0.8398644485520641,0.850955021565003,0.8256094371967342,0.8278655330556441,0.0157928739875602,42
1.0213750839233398,0.33734105838139006,0.028299283981323243,0.005306372116481343,True,,,sqrt,2,2,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8117719412488242,0.8217425972237324,0.832945525714907,0.8461092385198072,0.8199508963593574,0.8265040398133257,0.01190383391783809,51
2.474114751815796,0.14026041026134017,0.06309552192687988,0.003696760042968339,True,,,sqrt,2,2,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.807043629259822,0.8159725997607916,0.8330578811931426,0.8461092385198072,0.8265319464218264,0.8257430590310779,0.013520656653191885,55
0.822993803024292,0.12486007861253606,0.028854990005493165,0.004793277460088791,True,,,sqrt,2,5,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.81061790029665,0.8285491645826537,0.8310970968794171,0.8412634554746112,0.822718424034634,0.8268492082535932,0.0100918151836374,49
2.0526378631591795,0.06975668878904728,0.0670241355895996,0.011575701034408668,True,,,sqrt,2,5,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8098111569350988,0.8141241709253018,0.832945525714907,0.8500308071472582,0.8274544556469187,0.8268732232738968,0.014332737508201823,48
0.6593534469604492,0.023804681495486906,0.025841379165649415,0.0025197244881614666,True,,,log2,1,2,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7942406482888358,0.8157478888043203,0.8270631727737305,0.8284621796962778,0.813798413574687,0.8158624606275703,0.012296219410389062,86
2.1997130870819093,0.08716632140153456,0.07177047729492188,0.007530480111816842,True,,,log2,1,2,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8086571159829246,0.808017107027654,0.8280997426697112,0.8381537457866696,0.8107839149257634,0.8187423252785446,0.012201987992001267,79
0.6782129287719727,0.11263589697463437,0.028250837326049806,0.005723172217223338,True,,,log2,1,5,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.81061790029665,0.8208183828059874,0.8232539596245152,0.8403392410568664,0.8148444082866025,0.8219747784141243,0.010198508736661714,66
1.938420057296753,0.09817081869475484,0.06925845146179199,0.006305671562114158,True,,,log2,1,5,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8060053541711888,0.8129752455510855,0.8330578811931426,0.8381537457866696,0.817858906935526,0.8216102267275225,0.01213988602272079,69
0.6058356285095214,0.031662790873323875,0.026784276962280272,0.0029207540196673353,True,,,log2,2,2,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.803122060632371,0.8215178862672611,0.833869740132652,0.829611105070494,0.8109074004125868,0.819805638503073,0.01144026514850649,76
1.774202537536621,0.04637244248681041,0.06188807487487793,0.0012138270136313036,True,,,log2,2,2,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8049670790825556,0.8120510311333405,0.8299481715052011,0.840114530100395,0.8097379202138478,0.819363746407068,0.01338672060793539,78
0.6194169521331787,0.04429624771100347,0.02326211929321289,0.0009417970816217899,True,,,log2,2,5,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8056580565805658,0.8137871044905948,0.8340944510891233,0.8364176724294154,0.8089388964755789,0.8197792362130556,0.012919669183768965,77
1.4839898109436036,0.05999143713866454,0.042838335037231445,0.006050668016618278,True,,,log2,2,5,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.7960856667390204,0.8129752455510855,0.8270631727737305,0.8411510999963756,0.8039558938896476,0.8162462157899719,0.016158334149756627,84
