mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.9642500877380371,0.03215517675761006,0.009435462951660156,0.002215708342874436,0.1,3,sqrt,1,2,300,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.8174263801461543,0.8358051538545177,0.8326954441665761,0.8387155231778478,0.8216143185053898,0.8292513639700971,0.008276942256957943,48
0.9306264400482178,0.041028411600694134,0.012471675872802734,0.002239710898345479,0.1,3,sqrt,1,2,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",0.8328811229288764,0.8370664347069696,0.8238157370156935,0.8551013011489254,0.8307159252694889,0.8359161042139908,0.010507777124251948,3
0.32805514335632324,0.01505667827960809,0.007126379013061524,0.001622774269470814,0.1,3,sqrt,1,5,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",0.8015085739092684,0.8234532999891269,0.8344315175238303,0.8347939545503968,0.8199508963593574,0.822827648466396,0.012173843607371391,67
0.3094034671783447,0.012799038547706292,0.006271886825561524,0.003887787546035906,0.1,3,sqrt,1,5,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8141957890167137,0.8282990830343229,0.8346562284803016,0.8444855206407886,0.8220428857831885,0.8287359013910631,0.010387520545516548,51
0.9563616275787353,0.03039320780366089,0.008615636825561523,0.0021561946315580504,0.1,3,sqrt,1,5,300,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.8289595543014254,0.8282990830343229,0.8289985864955964,0.8474828748504948,0.8193988435947351,0.8306277884553148,0.009176527809868286,40
0.9013315200805664,0.03064558246574786,0.010841464996337891,0.0012037755579352401,0.1,3,sqrt,1,5,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",0.8287280225743434,0.8250770178681454,0.8472327933021637,0.841712877387554,0.8395124502426127,0.8364526322749638,0.008274282259768149,1
0.3307040214538574,0.018222021457122747,0.007049465179443359,0.000732664934696651,0.1,3,sqrt,2,2,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",0.8208848853194415,0.8311840817657932,0.8335073031060853,0.8504802290602007,0.8308394107563123,0.8333791820015666,0.009589979959554842,22
0.31694760322570803,0.009645971089740713,0.007289505004882813,0.004625273199430133,0.1,3,sqrt,2,2,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",0.8183488893712467,0.8331448660795187,0.8337320140625566,0.8552136566271611,0.8169363977104338,0.8314751647701835,0.01382079679541717,34
0.9819489002227784,0.028465261036716608,0.010430145263671874,0.003093598232733122,0.1,3,sqrt,2,2,300,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.8250379856739744,0.8310717262875575,0.8278496611213801,0.8515167989561814,0.8328079146933202,0.8336568173464827,0.009320832553136404,19
0.8979674339294433,0.0221090052327502,0.013084077835083007,0.003749617750138581,0.1,3,sqrt,2,2,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",0.8258447290355256,0.8347685839585373,0.8298104454351056,0.8512920879997101,0.8396359357294361,0.8362703564316629,0.008827899190176937,2
0.3271047115325928,0.012207072018205098,0.007187652587890625,0.0009663551707546868,0.1,3,sqrt,2,5,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",0.8268830041241588,0.8254140843028523,0.8431988691964771,0.8512920879997101,0.8249338989452886,0.8343443889136974,0.010859155126009875,13
0.3121514320373535,0.011915566316809328,0.00585470199584961,0.0021208329635650602,0.1,3,sqrt,2,5,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8124665364300703,0.8328077996448118,0.8335073031060853,0.8512920879997101,0.8181058779091728,0.82963592101797,0.013577684948875034,46
0.9365242004394532,0.024758610184189594,0.010583639144897461,0.002288689088151059,0.1,3,sqrt,2,5,300,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.8210006511829824,0.8301475118698126,0.8442354390924577,0.8485194447464752,0.8166313159194584,0.8321068725622374,0.012515228746073321,31
0.9241812705993653,0.0284173915145663,0.009370660781860352,0.001886897557528415,0.1,3,sqrt,2,5,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",0.8200781419578902,0.8272625131383422,0.8354680874198108,0.8524410133739262,0.828747421332481,0.8327994354444901,0.010971061223819164,25
0.2974069595336914,0.008403899732348542,0.006372976303100586,0.000987446303458742,0.1,3,log2,1,2,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",0.8073909268504449,0.8147983037947156,0.8317712297488311,0.8340944510891233,0.8240113897201964,0.8224132602406623,0.010101820558175118,69
0.26762757301330564,0.004644486804323191,0.006523704528808594,0.002268353888492241,0.1,3,log2,1,2,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",0.8115440272049779,0.8184951614656953,0.8317712297488311,0.8301728824616723,0.8132463608100648,0.8210459323382484,0.0084375253757261,71
0.8553790092468262,0.02893857362995561,0.008733129501342774,0.0035994720714943615,0.1,3,log2,1,2,300,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.8182331235077056,0.8317712297488311,0.8329201551230474,0.8397520930738285,0.8317619199814046,0.8308877042869636,0.006991302167504055,37
0.8106101512908935,0.029419362461135204,0.009830808639526368,0.0011724687229587804,0.1,3,log2,1,2,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",0.8181173576441647,0.830372222826284,0.830035156391577,0.8337573846544163,0.8261033791440278,0.827677100132094,0.005360209878648734,54
0.292531156539917,0.008768524291417626,0.007459020614624024,0.0014046923318275701,0.1,3,log2,1,5,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",0.7987410462339918,0.8154978072559893,0.8306223043746148,0.8515167989561814,0.8163843449458117,0.8225524603533177,0.01765702417507206,68
0.2770277500152588,0.011566696226609807,0.00780797004699707,0.0022806406508388637,0.1,3,log2,1,5,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8102742203892628,0.8301475118698126,0.8335073031060853,0.8382407306730455,0.8199508963593574,0.8264241324795126,0.010063690172762062,55
0.8538054943084716,0.04756058010884393,0.01453714370727539,0.005065338494529439,0.1,3,log2,1,5,300,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.8357644164676941,0.833032510601283,0.8295857344786344,0.8388278786560834,0.8384664555306971,0.8351353991468784,0.003474101970671465,6
0.8867855072021484,0.06087517322132936,0.009919500350952149,0.004469628208900638,0.1,3,log2,1,5,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",0.8211164170465234,0.8262259432423616,0.8414627958392229,0.8376789532818673,0.8367449225673359,0.8326458063954622,0.007668325573239506,26
0.37749667167663575,0.0727223366010767,0.011725044250488282,0.009100328450032051,0.1,3,log2,2,2,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",0.8083134360755373,0.8183828059874596,0.8298104454351056,0.8339820956108877,0.8238879042333731,0.8228753374684725,0.00899680945315399,66
0.3128660678863525,0.052418095383871606,0.008094882965087891,0.001626826979774428,0.1,3,log2,2,2,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",0.8004702988206354,0.8212678047189301,0.8326954441665761,0.8407886629698089,0.8229653950082807,0.8236375211368461,0.013557249979768721,63
0.8839659214019775,0.04417261334576073,0.007224750518798828,0.0032371368858497753,0.1,3,log2,2,2,300,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.8221546921351566,0.8379906491247145,0.8326954441665761,0.84471023159726,0.8241348752070198,0.8323371784461454,0.008439707758213304,28
0.8173409938812256,0.03257348350496994,0.010412120819091797,0.0014660757566233844,0.1,3,log2,2,2,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",0.8268830041241588,0.8360298648109891,0.8279620165996158,0.8389402341343191,0.8308394107563123,0.832130906085079,0.004650954791140839,30
0.3000326633453369,0.012904690486855424,0.009351301193237304,0.0028084916620146347,0.1,3,log2,2,5,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",0.791936184067723,0.826450654198833,0.8344315175238303,0.8397520930738285,0.8146628119824505,0.821446652169333,0.017003671053927978,70
0.2781254291534424,0.012447895757525335,0.006099033355712891,0.00022146806404564108,0.1,3,log2,2,5,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",0.7986252803704508,0.8204559457794208,0.8355804428980464,0.8406763074915733,0.8326844292064968,0.8256044811491977,0.015041210840334999,58
1.078476572036743,0.08535544419861503,0.019312620162963867,0.013298510058663265,0.1,3,log2,2,5,300,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.8212321829100644,0.8272625131383422,0.8328077996448118,0.8369794498205936,0.8270258883691199,0.8290615667765863,0.005392716660511815,49
1.0143771171569824,0.040837925899585334,0.009731197357177734,0.003868810411013743,0.1,3,log2,2,5,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",0.8199623760943492,0.84179986227393,0.8413504403609873,0.8427494472835345,0.8270258883691199,0.8345776028763842,0.009332144933534797,12
0.7248747825622559,0.0307815202484826,0.006565904617309571,0.005417518210929639,0.1,5,sqrt,1,2,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",0.8279212792127921,0.8332572215577543,0.8196694574317713,0.8524410133739262,0.8339773948920592,0.8334532732936607,0.010783728031752454,21
0.6288593769073486,0.05637666057630493,0.008506011962890626,0.0038904563872837225,0.1,5,sqrt,1,2,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",0.8268830041241588,0.8280743720778515,0.8412380848827516,0.8416005219093182,0.8359458988290671,0.8347483763646295,0.006275487056312284,9
1.739772129058838,0.08468958689047491,0.015017032623291016,0.0030225821133178254,0.1,5,sqrt,1,2,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.8132732797916215,0.8359175093327534,0.8287738755391251,0.8475952303287304,0.8396359357294361,0.8330391661443333,0.011597967065522715,24
1.7454798221588135,0.11748661804925772,0.014167213439941406,0.0028877371155695943,0.1,5,sqrt,1,2,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",0.8268830041241588,0.8328077996448118,0.8305099488963792,0.8514044434779457,0.8321323764418747,0.8347475145170341,0.008577437956121,10
0.6022487163543702,0.015907444969863613,0.009327316284179687,0.0027631860329839593,0.1,5,sqrt,1,5,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",0.8120034729759062,0.8378782936464789,0.8404262259432423,0.8317966003406908,0.8288709068193044,0.8301950999451245,0.009989604470453793,43
0.5762711524963379,0.0393242272646388,0.007327556610107422,0.0031693918323645685,0.1,5,sqrt,1,5,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8218073945445337,0.8235656554673625,0.8211554492406944,0.8494436591642203,0.8367449225673359,0.8305434161968293,0.011034663639335763,41
1.6206231117248535,0.04330799830944601,0.01256861686706543,0.004011630387364544,0.1,5,sqrt,1,5,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.8249222198104333,0.8299228009133413,0.8347685839585373,0.8387155231778478,0.8400063921899061,0.8336671040100132,0.005610332862543885,18
1.6088128089904785,0.05041722814596274,0.013327646255493163,0.0019455507062607596,0.1,5,sqrt,1,5,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",0.8184646552347876,0.833619658584321,0.8317712297488311,0.8571744409408866,0.8356989278554203,0.8353457824728494,0.01246871629205195,5
0.5521789073944092,0.016127894768798147,0.010535573959350586,0.002760032019836263,0.1,5,sqrt,2,2,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",0.830341509297446,0.826113587764126,0.8373165162553007,0.8396397375955927,0.8341008803788825,0.8335024462582694,0.004840627038203348,20
0.5582679748535156,0.018751741312276755,0.00980062484741211,0.002719911796486257,0.1,5,sqrt,2,2,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",0.8191556327327979,0.8233409445108912,0.8422746547787322,0.8444855206407886,0.8230888804951042,0.8304691266316627,0.010668682706248558,42
1.7242771148681642,0.052774811849841854,0.01397843360900879,0.003485165059011603,0.1,5,sqrt,2,2,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.8334563345633457,0.8279620165996158,0.8383530861512812,0.8445978761190243,0.8302873579916902,0.8349313342849914,0.005957582493845194,7
1.660331392288208,0.025224319118493814,0.013070011138916015,0.00530973469471534,0.1,5,sqrt,2,2,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",0.8154655958324288,0.8346562284803016,0.8258888768076547,0.8433365952665723,0.8348999041171514,0.8308494401008218,0.009466750163672204,38
0.5507023811340332,0.019466443419314944,0.009979963302612305,0.002005365089997134,0.1,5,sqrt,2,5,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",0.8150025323782649,0.8317712297488311,0.8354680874198108,0.8445978761190243,0.8355754423685969,0.8324830336069056,0.009708939542974207,27
0.5813811779022217,0.03206595306819827,0.00944380760192871,0.003177241382880767,0.1,5,sqrt,2,5,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8296505317994356,0.839614367003733,0.8308470153310863,0.8397520930738285,0.8307159252694889,0.8341159864955145,0.004564751034450633,14
1.669447422027588,0.054087313981523714,0.013965082168579102,0.0011761352822876345,0.1,5,sqrt,2,5,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.8122350047029883,0.8250770178681454,0.8392773005690262,0.8474828748504948,0.8446189383153674,0.8337382272612043,0.013231716986438182,16
1.6670994758605957,0.05110033880665553,0.010340309143066407,0.0023599773160793403,0.1,5,sqrt,2,5,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",0.8161565733304392,0.8288862310173608,0.82969808995687,0.8426370918052988,0.8398829067030829,0.8314521785626103,0.009378655706285446,35
0.5158477783203125,0.022137712968774603,0.00680074691772461,0.0035357817476485438,0.1,5,log2,1,2,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",0.8219231604080747,0.8289985864955964,0.8286615200608893,0.8465586604327497,0.8242583606938432,0.8300800576182308,0.008662024087773355,45
0.5144174575805665,0.014302421229935039,0.008455944061279298,0.0012205375376538577,0.1,5,log2,1,2,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",0.8170790825555314,0.8321082961835381,0.8294733790003987,0.8351310209851038,0.8267789173954732,0.8281141392240091,0.006174022112758755,52
1.5422117710113525,0.06953824949111855,0.012823057174682618,0.003980966625940411,0.1,5,log2,1,2,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.8191556327327979,0.8360298648109891,0.8298104454351056,0.8467833713892211,0.8221663712700119,0.8307891371276253,0.009939105686475812,39
1.569140577316284,0.08924342693789639,0.01254444122314453,0.001773923187178657,0.1,5,log2,1,2,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",0.8238839447218002,0.8340690804972636,0.8260012322858903,0.8428618027617701,0.8283188540546823,0.8310269828642813,0.006825429575420324,36
0.5180078983306885,0.0403460895295678,0.009785604476928712,0.0018274143248816414,0.1,5,log2,1,5,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",0.8251537515375154,0.82969808995687,0.8392773005690262,0.841712877387554,0.8250573844321121,0.8321798807766155,0.0070357248955433506,29
0.5413867473602295,0.04744720393130778,0.008462905883789062,0.0025523580436489592,0.1,5,log2,1,5,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8158092757398162,0.8367293682722627,0.8382407306730455,0.8510673770432388,0.8266554319086498,0.8337004367274027,0.011841664120638532,17
1.4719171047210693,0.058484416535051965,0.01260232925415039,0.003911622536663342,0.1,5,log2,1,5,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.8229614354967079,0.8337320140625566,0.8326954441665761,0.8444855206407886,0.8448659092890141,0.8357480647311288,0.008201939586987164,4
1.4464757442474365,0.045628330830865975,0.012961387634277344,0.0013671449212645586,0.1,5,log2,1,5,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",0.8268830041241588,0.8317712297488311,0.8346562284803016,0.8503678735819651,0.8302873579916902,0.8347931387853894,0.008180407490586364,8
0.5063813209533692,0.02419831525593148,0.008235788345336914,0.004692931515737836,0.1,5,log2,2,2,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",0.8239997105853412,0.8312964372440288,0.8260012322858903,0.8312094523576529,0.8259798936572043,0.8276973452260235,0.002992901628554214,53
0.5064218044281006,0.010178924226045482,0.006882286071777344,0.002938220940839075,0.1,5,log2,2,2,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",0.8288437884378843,0.8254140843028523,0.8363923018375558,0.8492189482077489,0.8270258883691199,0.8333790022310321,0.008767599449776432,23
1.4700876712799071,0.05157019486357051,0.015056943893432618,0.004436151057968702,0.1,5,log2,2,2,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.8200781419578902,0.8337320140625566,0.8354680874198108,0.8474828748504948,0.8323793474155214,0.8338280931412548,0.008721374864925772,15
1.4570149421691894,0.0500770345563342,0.012962722778320312,0.0017422098477207328,0.1,5,log2,2,2,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",0.8105057521163448,0.8319959407053025,0.8306223043746148,0.8358305244463775,0.8348999041171514,0.8287708851519582,0.009325740739607154,50
0.5010745525360107,0.02280292967549894,0.007791900634765625,0.004747965732076066,0.1,5,log2,2,5,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",0.8181173576441647,0.8321082961835381,0.8322460222536334,0.84471023159726,0.8308394107563123,0.8316042636869817,0.008425128275510436,33
0.5051818370819092,0.022251459101191414,0.007125759124755859,0.000741558202871415,0.1,5,log2,2,5,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8181173576441647,0.8349932949150085,0.8412380848827516,0.8463339494762785,0.8329314001801436,0.8347228174196694,0.009552912916058358,11
1.5426065444946289,0.06891528130100183,0.01971745491027832,0.005910493900687259,0.1,5,log2,2,5,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.8025468489979017,0.8348809394367729,0.8344315175238303,0.8449349425537314,0.8337304239184125,0.8301049344861298,0.014380896583703612,44
1.6785264015197754,0.0794233148855821,0.012378406524658204,0.003949911491660998,0.1,5,log2,2,5,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",0.8249222198104333,0.833619658584321,0.8298104454351056,0.8433365952665723,0.8271493738559432,0.8317676585904751,0.006469767679118224,32
